id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,meses_transcurridos,meses_transcurridos_fecha,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
76,D2,1450000,1450000,72674,2024-11-05,"PREVENTA Casa de 3 niveles con sala doble altura, en Medias Tierras",142,135,10211.267605633802,10740.74074074074,2024-05-03,-1,2024-03-30,Casa,Venta,1,3,3,0,3,No,,medias tierras,tulancingo de bravo,hidalgo,medias tierras,43698.0,"Medias Tierras, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-c41ce8c5e371-728-831364f-a0d9-477b,"Colonia Medias Tierras, cuenta con todos los servicios de luz, agua, drenaje, cable, internet; es un lugar tranquilo para estar con tu familia. Está a solo 8 minutos del centro de la ciudad, a sus alrededores tiene escuelas públicas y privadas de educación básica, media y superior, tiendas locales, farmacias, papelerías, tiendas de autoservicio, gasolineras, salones de fiesta, restaurantes, canchas deportivas, transporte público a pie de carretera a Tulancingo, Santiago, Cuautepec. La casa cuenta con:Primer nivelGarage para dos autos. Segundo nivel Sala doble altura.Comedor.Cocina con cocineta.Baño.1 habitación- estudio.Patio de servicio.Jardín muy amplio.Tercer nivel 2 habitaciones amplias con baño completo cada una.Amenidades:Construcción tradicional. Zaguán pesado con acabados de piedra.PREVENTA, SE ENCUENTRA EN CONSTRUCCIÓN, SE ENTREGA COMPLETAMENTE TERMINADA.Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISOHorario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
77,D2,1450000,1450000,72674,2024-11-05,VENTA DE CASA ECONOMICA Y CENTRICA AMPLIA CON 4 RECAMARAS EN TULANCINGO,128,128,11328.125,11328.125,2024-05-03,-1,2024-03-30,Casa,Venta,2,4,1,0,1,No,,20 de noviembre,tulancingo de bravo,hidalgo,20 de noviembre,43689.0,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-7b50f7d88d98-24f9-6f9f5e99-bf7b-1f12,"VENTA DE CASA EN COLONIA 20 DE NOVIEMBRE TULANCINGO HIDALGOCERCA DEL CENTRO PRECIO $1450,000.00128 M2 de terreno. Y como 140 M2 de construcción. Planta alta 4 recamaras, 2 grandes y 2 medianas, 1 baño completo. Planta baja  tiene: sala, comedor, cocina, 1/2 baño, patio de servicio y cochera para 2 autos.Incluye bardas altas y zaguánACEPTO CRÉDITOS INFONAVIT FOVISSSTE ISSFAM IMSS CFE BANCARIOS PAGOS DE CONTADOCercanía con el centro de TulancingoCercanía con escuelas de nivel básico"
78,D3,1530000,1530000,76684,2024-11-05,"Casa en Tulancingo, Medias Tierras de 2 niveles, con garaje techado.",178,220,8595.505617977527,6954.545454545455,2023-08-02,7,2024-03-30,Casa,Venta,1,4,1,0,1,No,,medias tierras,tulancingo de bravo,hidalgo,medias tierras,43698.0,"Medias Tierras, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-9571cd0e94a5-bbc0-b04d045b-bb6b-4703,"Colonia Medias Tierras, cuenta con todos los servicios de luz, agua, drenaje, cable, internet; es un lugar tranquilo para estar con tu familia. Está a solo 8 minutos del centro de la ciudad, a sus alrededores tiene escuelas públicas y privadas de educación básica, media y superior, tiendas locales, farmacias, papelerías, tiendas de autoservicio, gasolineras, salones de fiesta, restaurantes, canchas deportivas, transporte público a pie de carretera a Tulancingo, Santiago, Cuautepec. La casa cuenta con:Sala.ComedorCocina.4 recámaras.1 espacio para estudio. 1 baño completo.Patio de servicio. Garaje techado para 3 autos.Patio ideal para reuniones y fiestas familiares.AmenidadesTarja en cocinaCalentador Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
79,D3,1700000,1700000,85205,2024-11-05,Se VENDE casa en Ampliación Rojo Gómez Tulancingo Hidalgo,120,120,14166.666666666666,14166.666666666666,2023-08-01,7,2024-03-30,Casa,Venta,2,2,2,0,2,No,,ampliacion javier rojo gomez,tulancingo de bravo,hidalgo,ampliacion rojo gomez,43645.0,"Ampliación Javier Rojo Gómez, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-b3b07a6e0fe-21ef-d909e739-8994-3a1c,Se VENDE casa en Tulancingo Hidalgo 120m2 de construcción 🌳 105m2 de terreno Primer Nivel 🛋sala🥗Cocina Comedor🧻1/2 baño de visitas 🪣área de lavado 🪴jardín trasero 🚗estacionamiento 2 autos 💦cisterna Segundo nivel🛌2 recamaras🛀1 baño completo Casa dentro de fraccionamiento 🚨🚨Mayor información en el siguiente enlace whats app 🚨🚨Contactar#caliinmobiliaria#Hidalgo#Tulancingo#VentasTulancingo
80,C1,1890000,1890000,94727,2024-11-05,CASA EN TULANCINGO A 45 MIN DE LA CIUDAD DE MEXICO,80,140,23625.0,13500.0,2023-05-05,10,2024-03-30,Casa,Venta,1,2,2,0,2,No,,conjunto habitacional los mesones,tulancingo de bravo,hidalgo,privada los mesones,43624.0,"Conjunto Habitacional Los Mesones, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-252d3fdc1b9d-6034-cb024130-8ca5-3fa2,"Cochera sala comedor cocina 2 baños y medio terraza jardin 2 recamaras vestidor en recamara principal estudio Sector privado opcion de chimenea , bar o cocina integral. EasyBroker ID: EB-CD0499"
81,C1,1930000,1930000,96732,2024-11-05,"CASA EN VENTA EN PRIVADA VICTORIA, EN MEDIAS TIERRAS, TULANCINGO",125,144,15440.0,13402.777777777776,2023-04-21,11,2024-03-30,Casa En Fraccionamiento,Venta,1,3,2,0,2,No,,medias tierras,tulancingo de bravo,hidalgo,medias tierras,43698.0,"Medias Tierras, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-8251aff19fca-ef3-5d8fb87-b771-3968,"CASA EN VENTA EN PRIVADA VICTORIA.Col Medias Tierras, cuenta con todos los servicios de luz, agua, drenaje, cable, internet; es un lugar tranquilo para estar con tu familia. Está a solo 8 minutos del centro de la ciudad, a sus alrededores tiene escuelas públicas y privadas de educación básica, preparatoria y universidad de la UAEH, tiendas locales, farmacias, papelerías, tiendas de autoservicio, gasolineras, salones de fiesta, restaurantes, canchas deportivas, transporte público a pie de carretera a Tulancingo, Santiago, Cuautepec.La casa cuenta con:Planta baja:  Sala.  Cocina integral.  Comedor.  1/2 baño.  Jardín trasero.  Cuarto de lavado.  Estacionamiento para 2 autos.Planta alta:  3 recámaras.  Recámara principal con tina de baño y vestidor.  Recámaras secundarias con clóset.  1 baño.AMENIDADES  Escaleras con huellas de madera.  Barandal de cristal templado.  Tanque estacionario.  Calentador de paso.Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos.Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
82,C1,1976116,1976116,99044,2024-11-05,VENTA DE CASA EN LA HERRADURA TULANCINGO DE BRAVO HIDALGO GDS/AS,120,120,16467.633333333335,16467.633333333335,2024-05-03,-1,2024-03-30,Casa En Fraccionamiento,Venta,2,3,1,0,1,No,fraccionamiento,tollancingo,tulancingo de bravo,hidalgo,tollancingo,43648.0,"Fraccionamiento Tollancingo, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-ccd0c59699a-351e-706be229-9ef4-4e59,"Excelente Oportunidad de Inversión  “Sin Crédito Hipotecario”Te ofrecemos: Excelente Ubicación, Vialidades muy cercanas, Centros Comerciales, Áreas Verdes ó Jardín, Privacidad, Seguridad, Zona con Alta Plusvalía,ID: ST4562Somos una excelente Opción para invertir, contáctame:Gregorio De los SantosContactarMóvil Ver teléfono Whatsapp* Precios y disponibilidad sujetos a cambios e imágenes ilustrativasAS"
83,,2000000,2000000,100241,2024-11-05,"CASAS EN MEDIAS TIERRAS, TULANCINGO DE BRAVO HIDALGO",92,182,21739.130434782608,10989.010989010989,2023-07-01,8,2024-03-30,Casa,Venta,2,3,2,0,2,No,,medias tierras,tulancingo de bravo,hidalgo,medias tierras,43698.0,"Medias Tierras, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-af54d1fd6cd2-f433-d11bc63-b17f-409e,"Casas disponibles en Medias Tierras.Col Medias Tierras, cuenta con todos los servicios de luz, agua, drenaje, cable, internet; es un lugar tranquilo para estar con tu familia. Está a solo 8 minutos del centro de la ciudad, a sus alrededores tiene escuelas públicas y privadas de educación básica, preparatoria y universidad de la UAEH, tiendas locales, farmacias, papelerías, tiendas de autoservicio, gasolineras, salones de fiesta, restaurantes, canchas deportivas, transporte público a pie de carretera a Tulancingo, Santiago, Cuautepec.La casa cuenta con:PLANTA BAJACochera para 1 auto.Sala.Comedor.Cocina integral.Jardín.Patio de servicio.1 Baño completo.PLANTA ALTA 3 recamaras con closet. 1 baño completo. Área de Terreno: 92m2Área de construcción: 182m2*1 sola vivienda disponible con: 104.5 m2 de terreno y 207m2 de construcción; Precio de venta $2,400,000*AMENIDADES:Cimentación de mamposteríaCastillos columnas cadenas de varillaMuros de block pesadoAplanados de cemento con revoque de estucoLosas de concreto con varillaPisos marca InterceramicInstalación eléctrica de cobreIluminación ledVentanas de aluminio reforzadoCon vidrio filtra sol de 6 mmCanceles de vidrio templadoPintura vinílica lavablePlomería material PPRCalentador solar de 20 tubos para 6 personasCalentador instantáneoTaque de gas 120 ltsTinaco de 1100 lts Cisterna general de 30000 ltsCerco eléctricoCámara de vigilanciaPregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
84,,2000000,2000000,100241,2024-11-05,CASA EN EL ESTADO DE HIDALGO,250,170,8000.0,11764.70588235294,2024-02-03,1,2024-03-30,Casa,Venta,2,1,1,0,1,No,,guadalupe,tulancingo de bravo,hidalgo,guadalupe,43650.0,"Guadalupe, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-147f9b9aaae2-32cd-f903ca89-81d0-3a0c,"Distribución:   • sala  •.comedor  • 1 recamara  • 1 baño   • cocina  • patio de servicio  • jardín  • 4 estacionamientos  • sotano    Características:   • Superficie:  250M2    • Forma de Terreno: REGULAR  • Edad: 43 AÑOS  • Niveles Totales: 1  • Uso de suelo: HABITACIONAL  • Mantenimiento:   • Acepta Mascotas: SI      Equipamiento del Inmueble:   •gas estacionario  • lavadero  • contrato de CFE      Equipamiento del Edificio:   • cisterna  • tinaco  • jardin       Estatus del inmueble:   • inmueble desocupado  • inmueble libre de gravamen      Forma de pago:  • se aceptan pagos con recursos propios, créditos hipotecarios bancarios y de instituciones públicas y privadas (la aprobación de los créditos está sujeto a las políticas de cada institución) se acepta Infonavit y Fovissste.      Documentación con la que se cuenta:   • escritura pública  • boleta predial y agua  • contrato de CFE         Esta y otra información documental del inmueble disponible en oficina con previa cita.    Servicios de la Zona:   • agua  •  CFE  •  drenaje  •  gas  •  transporte público  •  vialidades, calle principal miguel negrete, bulevar Chapultepec,  • autopista México Pachuca.    2.4 km el centro de Tulancingo  • a 500m bancos, bodega Aurrera, tienda de abarrotes.   Oxxo, 3b.  3km gasolinera, parques. hospital  4.5 km museos, del ferrocarril, del santo, arqueológico zazacuala.    Entorno:   • habitacional    Contrato de Adhesión de Intermediación para la compraventa de inmuebles. Registrado en la Procuraduría Federal del Consumidor (PROFECO). Número 421-2023, de fecha 13 de enero de 2023 ARQ GABRIELA TEPICHÍN MÁRQUEZ"
85,C2,2159000,2159000,108210,2024-11-05,"Hidalgo,Tulancingo,Almicar Residencial,Casa ,Venta",105,220,20561.904761904763,9813.636363636364,2023-12-23,3,2024-03-30,Casa,Venta,2,6,1,0,1,No,,la herradura,tulancingo de bravo,hidalgo,la herradura,43695.0,"La Herradura, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-60e84bf363a9-7428-752d4dc9-bdcf-3afb,"-Entrega Inmediata - Previa Cita -Valor Oportunidad $1,835,150- Valor Comercial $2,655,570Casa Ubicada en el Fraccionamiento Almicar que cuenta con las Siguientes Características:105 m2 de Terreno, 220 m2 de Construcción.Casa Construida en 3 niveles.Planta Baja: Garaje para 1 Auto, Sala Comedor, Cocina, Patio de Servicio, 1/2 Baño, Cisterna y Escaleras.2 Nivel: 3 Recamaras la Principal con Baño Completo y Vestidor, 1 Baño Completo.3 Nivel: 3 Recamaras la Principal con Baño, 1 Baños Completo.Cuenta con Acceso desde la Avenida Gilberto Gomez Carbajal.Cerca de Escuelas, Parques, Mercados.A solo 20 Minutos del Centro de Tula Hidalgo.Haz tu mejor oferta sobre el valor de venta y cómpralo a un super precio.Previa cita para conocerlo; posesión inmediata. Solo contado Documentación en regla.  Sin anticipos, sin apartados. No se aceptan pagos en línea.Los inmuebles están sujetos a cambio de precio, sin previo aviso. Todo el proceso ante notario público.Tenemos inmuebles en venta y renta a nivel nacional. EasyBroker ID: EB-LQ9393"
86,C3,2367780,2367780,118674,2024-11-05,"HERMOSA CASA ADJ, COMPRAVENTA, Chihuahua , Vicente Guerrero, 43630 Tulancingo de Bravo, Hidalgo.",400,404,5919.45,5860.841584158416,2023-10-18,5,2024-03-30,Casa,Venta,2,3,1,0,1,No,,vicente guerrero 1ra seccion,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero 1ra Sección, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-ddabe15a05a2-976e-1effcc87-bd51-416b,"NO SE ACEPTAN CREDITOS, NO SE ACEPTAN CREDITOS, NO SE ACEPTAN CREDITOSPROPIEDAD DE RECUPERACION BANCARIASOMOS UNA EMPRESA ESPECIALIZADA EN INMUEBLES EN RECUPERACIONES BANCARIAS, DONDE TE MOSTRAMOS TODA LA INFORMACION SOBRE EL INMUEBLE ANTES DE FIRMAR ALGUN DOCUMENTOCONTAMOS CON UNA GRAN CANTIDAD DE PROPUESTAS PARA BRINDARTE UNA GRAN OPCION DE INVERTIR.ACCESO AL EXPEDIENTE, FIRMA DE CESION EN 30 DIAS APROXIMADAMENTE EXPERIENCIA Y GARANTIACAMBIO DE COSTO SIN PREVIO AVISOCONTACTAME PARA MAYOR INFORMACION VIA TELEFONICA O WHATSAPPVer teléfono Whatsapp"
87,C3,2480000,2480000,124298,2024-11-05,"CASA CON 350M2 DE TERRENO, COL. VALLE VERDE TULANCINGO HGO",350,250,7085.714285714285,9920.0,2023-09-06,6,2024-03-30,Casa,Venta,2,3,1,0,1,No,fraccionamiento,valle verde,tulancingo de bravo,hidalgo,valle verde,43648.0,"Fraccionamiento Valle Verde, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-70ad2c30cdd4-ac4-77f13dfb-aa21-4f0d,"Col. Valle Verde tiene una excelente plusvalía, cuenta con todos los servicios, áreas verdes, zona tranquila y segura para comenzar un patrimonio con tu familia. Está a unos metros de carretera, escuelas públicas, privadas, salones de fiestas, tiendas locales y comerciales (SAM´S, VIPS, CINES, OFFICE DEPOT, BANCOS, VETERINARIAS y demás.)La casa de 2 niveles cuenta con:*350 m2 (10m de frente por 35m de fondo).Sala.Comedor.Cocina con espacio para cocina integral.2 baños y medio.2 recámaras de 4.5x4m y espacio para closet de 3x0.90m.1 recámara principal de 4.5x7m (con baño completo y terraza).Patio de servicio.Cochera para 4 autos. Jardin de más de 100m2.Amenidades:Cisterna de 10,000 litros.Tanque estacionario de 300 litros. Barda y zaguán.Construcción totalmente de tabique.Cimientos de piedra de 1.20m de profundidad.Loza maciza. Excelente iluminación. Pregunta por la forma de pago.PRECIO DE VENTA SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 16:00 a 18:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
88,B1,2650000,2650000,132819,2024-11-05,"CASA NUEVA EN VENTA RESIDENCIAL TERRANOVA, TULANCINGO.",202,135,13118.81188118812,19629.62962962963,2023-04-20,11,2024-03-30,Casa En Fraccionamiento,Venta,2,3,2,0,2,No,,la canada,tulancingo de bravo,hidalgo,la canada,43615.0,"La Cañada, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-48844530cc85-8bf0-ff3c1c48-b7eb-39b9,"CASA EN VENTA TERRANOVA. Residencial Terranova es una zona con excelente plusvalía, gracias a su ubicación tiene cerca bancos, escuelas, central de autobuses, hospitales, avenidas importantes de Tulancingo y esta cerca de la Plaza del Vestido. La casa cuenta con:  3 recámaras. Recámara principal con baño. Sala-comedor. Cocina integral con barra desayunador. Jardín interior. Cuarto de lavado. Garaje 2 autos. Cisterna de 8,500 lts. Roof garden iluminado con asador.   PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO *El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. *Todas las imágenes mostradas son solo para fines ilustrativos y  pueden NO ser la representación exacta del inmueble.  Horario de atención Lunes a viernes: 10:00 a 14:00 y 17:00 a 19:00 Sábados: 10:00 a 14:00 Domingos: previa cita Mayores informes y citas: Ver teléfono Whatsapp // WhatsApp // WhatsApp // WhatsApp ""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
89,B1,2700000,2700000,135325,2024-11-05,Amplia casa en venta Tulancingo Hgo.,232,200,11637.93103448276,13500.0,2023-10-20,5,2024-03-30,Casa,Venta,2,3,3,0,3,No,fraccionamiento,el mirador,tulancingo de bravo,hidalgo,el mirador,43659.0,"Fraccionamiento El Mirador, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-7beec3489eb2-2e79-af1c855a-9632-4633,"🏵️ Vendo amplia casa en esquina de 2 niveles. 😃 El hogar ideal para una familia de 6 o más integrantes (más mascotas) fácil acceso, a 4 min. Al centro de la ciudad. 232 m. De terreno. 200.93 m. De construcción. Contiene:- 3 recamaras con closet cada una y baño en la principal- Baño para recamaras secundarias. - Sala - Comedor - Cocina - Zotano- Estacionamiento 2 autos. - Doble zaguán electrico. - Oficina - Cisterna - Bardas perimetrales con cerco electrificado. - Patio trasero para recreación o eventos. Precio $2,700,000.00 (más gastos de escrituracion)  Precio a tratar. ➖➖➖➖➖Más información con:👨🏽‍💼 Germán Romero Profesional Inmobiliario 📱 Ver teléfono Whatsapp"
90,B2,2758000,2758000,138232,2024-11-05,"Casa VENTA, Jardines del Sur, Tulancingo de Bravo",160,160,17237.5,17237.5,2024-05-03,-1,2024-03-30,Casa,Venta,2,3,1,0,1,No,fraccionamiento,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Fraccionamiento Jardines del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-467b23fd01cb-cb12-3a22ec63-8c62-4978,"Casa VENTA, Jardines del Sur, Tulancingo de BravoEHL ID AZ92153Propiedad en CESIÓN DE DERECHOS en Jardines del Sur, Tulancingo de Bravo• Solamente contado / NO CRÉDITOS• Entrega de 10 a 14 meses.• La vivienda sólo se puede ver por fuera.¿Te interesa?Llámanos al Ver teléfono Whatsapp o escríbenos al correo: ContactarPRECIOS Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO. *LOS DETALLES DEL INMUEBLE SON APROXIMADOS.Condición construcción: BuenaUso de suelo: HabitacionalMétodo de pago: CONTADOClave interna: EHL ID AZ92153"
91,B2,2758000,2758000,138232,2024-11-05,VVV VENTA DE CASA CALLE FRANZ VON LISZT JARDINES DEL SUR 3A SECC TULANCINGO DE BRAVO HIDALGO,70,140,39400.0,19700.0,2024-05-03,-1,2024-03-30,Casa,Venta,2,3,1,0,1,No,fraccionamiento,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Fraccionamiento Jardines del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-4c88e4b1cb97-8a55-3dcaa553-ad27-426f,"Gran oportunidad para invertir a precio por debajo de su valor comercial.adquiere este inmueble de recuperación, cartera vencida de créditos hipotecarios a través de cesión de derechos ante notario público.somos una empresa con experiencia en recuperaciones de cartera vencida.*pago solo con recursos propios, no se aceptan créditos.*no son de entrega inmediata.*inversión garantizada bajo contrato.*disponibilidad y precios sujetos a cambio sin previo aviso**características aproximadas, imágenes ilustrativas*contáctame para mayor información y agenda una cita:Vanessa Valencia Ver teléfono Whatsapp.ID: VVV // AZ92153"
92,B2,2890000,2890000,144848,2024-11-05,CASA EN VENTA EN TULANCINGO A 45 MINUTOS DE LA CIUDAD DE MEXICO,220,140,13136.363636363636,20642.85714285714,2023-05-05,10,2024-03-30,Casa,Venta,2,3,3,0,3,No,,conjunto habitacional los mesones,tulancingo de bravo,hidalgo,privada los mesones,43624.0,"Conjunto Habitacional Los Mesones, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-9e6409a03fe5-da06-4354ce5b-bbea-3254,"Cochera sala comedor cocina 2 baños y medio terraza jardin 3 Recamaras vestidor en recamara principal estudio Sector privado opcion de chimenea , bar o cocina integralAmplio jardin. EasyBroker ID: EB-CD0497"
93,B2,2900000,2900000,145349,2024-11-05,"Una casa perfectamente diseñada en la mejor ubicación de Tulancingo, La Morena",120,154,24166.666666666668,18831.16883116883,2023-11-16,4,2024-03-30,Casa,Venta,2,3,1,0,1,No,,conjunto habitacional los mesones,tulancingo de bravo,hidalgo,privada los mesones,43624.0,"Conjunto Habitacional Los Mesones, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-f1d9f7d3a1ab-c9e6-ef7f900e-b973-4d71,"¡Bienvenido al hogar de tus sueños en la prestigiosa zona de La Morena! Esta casa única de dos niveles se encuentra una ubicación privilegiada que ofrece comodidades excepcionales y en Privada acceso automatizado para tu tranquilidad. Imagina vivir en una de las áreas de mayor plusvalía de la Ciudad, rodeado de todo lo que necesitas. Esta casa está estratégicamente ubicada cerca de escuelas, hospitales, restaurantes, zonas comerciales y el encantador Centro Histórico de la Ciudad, ""La Floresta"". Además, su proximidad a vías rápidas y la salida hacia destinos clave como CDMX, Pachuca, Huasca y Tuxpan facilitan tu movilidad. La distribución cuidadosamente planificada de esta casa garantiza un estilo de vida cómodo y funcional. En la planta baja, te recibirá un garaje cerrado para dos autos, seguido de un vestíbulo que da paso a una sala luminosa y un comedor. El baño de visitas añade un toque de conveniencia, mientras que la cocina, equipada con una amplia alacena, te invita a deleitar tus sentidos. Disfruta del aire fresco en el patio de servicio y el hermoso jardín que complementa la casa. Sube al segundo nivel, donde un vestíbulo te guía hacia dos recámaras secundarias, compartiendo un baño completo. La recámara principal, un verdadero refugio privado, cuenta con terraza, un vestidor y baño completo para tu comodidad y privacidad. Esta casa viene equipada con todo lo que necesitas para vivir de manera práctica y lujosa. Disfruta de la tranquilidad que brinda la cisterna, la funcionalidad de la cocina integral, la conveniencia de una amplia alacena y el confort del calentador de paso para tres servicios. Los clósets en todas las recámaras ofrecen un amplio espacio de almacenamiento, mientras que el doble lavabo en la recámara principal agrega un toque de elegancia. Los canceles en los baños de la planta alta, el tinaco y el tanque estacionario son solo algunas de las características que hacen de esta casa un hogar completo. No dejes pasar la oportunidad de ser dueño de esta residencia única en su clase. ¡Contáctanos ahora para programar una visita y descubrir cómo esta casa puede convertirse en tu refugio perfecto en Tulancingo! Vive la vida que mereces en ""La Morena""."
94,B2,2900000,2900000,145349,2024-11-05,"Casa de 3 recámaras en Privada Riva Palacio, La Morena Tulancingo Hgo",120,150,24166.666666666668,19333.33333333333,2023-10-31,4,2024-03-30,Casa,Venta,2,3,1,0,1,No,unidad habitacional,la morena,tulancingo de bravo,hidalgo,rinconada la morena,43625.0,"Unidad Habitacional La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-bfb49856282a-e531-99e14565-8dd0-47ce,"Privada ""Riva Palacio"" pertenece a Col. La Morena, zona con excelente plusvalía se ubica a solo 5 min. del centro de Tulancingo, central de autobuses y a 3 min. de la central de abastos. Tiene acceso a la carretera Tulancingo-Pachuca. En la zona encontrarás todos los servicios a tu alcance para las necesidades básicas de tu hogar, tiendas locales, tiendas de auto-servicio, panaderías, restaurantes, lavanderías, Oxxo y a 5 min. de bodega Aurrera.La casa de 2 niveles cuenta con:Sala.Comedor.Cocina integral equipada.Alacena.1 medio baño.1 recámara principal con vestidor, terraza y 1 baño completo.2 recámaras con clóset.1 baño compartido.Patio de servicio.Estacionamiento para 2 autos.Cisterna.Calentador solar.Tanque estacionario.Pregunta por la forma de pago.PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio publicado corresponde a la propiedad, NO incluye gastos de escrituración u otros conceptos. Horario de atenciónLunes a viernes: 10:00 a 14:00 y 17:00 a 19:00Sábados: 10:00 a 14:00Domingos: previa cita""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
